                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 2.0793,                 2.6179,                 1.7138,                0.09456,                0.22222,                 0.0563,                0.01479,                 2.6046,                 5.9072,                  2.448,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.9977,                  2.408,                 1.6758,                0.04862,                0.22222,                0.02719,                0.00522,                 2.8927,                 4.0024,                 2.5925,              0.0014456,              0.0014456,              0.0014456
                     31,                 2.0084,                 2.4237,                 1.7357,                0.14388,                0.05556,                0.02882,                0.00715,                 2.8842,                 3.7226,                 2.5588,              0.0014258,              0.0014258,              0.0014258
                     32,                 2.0283,                 2.4412,                 1.6694,                0.07512,                0.05556,                0.01915,                0.00548,                 2.9694,                 3.7567,                 2.8593,               0.001406,               0.001406,               0.001406
                     33,                 2.1033,                 2.4115,                   1.74,                0.13951,                0.05556,                0.01888,                0.00595,                 3.0763,                 4.2551,                 3.0314,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.8516,                 2.3337,                 1.6335,                0.39188,                0.05556,                0.07268,                0.02053,                 3.0823,                 3.7956,                  2.851,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.8788,                 2.3368,                 1.6046,                0.02872,                0.11111,                0.01967,                0.00457,                 3.1957,                 3.7976,                 3.1955,              0.0013466,              0.0013466,              0.0013466
                     36,                 2.0507,                 2.2171,                 1.7009,                0.06717,                0.27778,                0.04621,                0.01485,                 2.8133,                 3.3792,                 2.7345,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.9876,                 2.1963,                 1.6368,                0.14155,                0.11111,                0.04365,                0.01517,                 2.6946,                 3.3597,                  2.477,               0.001307,               0.001307,               0.001307
                     38,                 2.0128,                 2.3027,                 1.6831,                0.14087,                0.05556,                0.03143,                0.01285,                 2.5642,                 3.4199,                 2.3966,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.9422,                 2.2688,                 1.6512,                0.15726,                0.11111,                0.06957,                0.02799,                 2.6372,                 3.3105,                 2.4157,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.7562,                  2.071,                 1.5445,                0.08351,                0.22222,                0.03815,                0.01553,                 2.4796,                 3.6643,                 2.3228,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.8974,                 2.1043,                 1.6087,                0.27047,                0.16667,                0.09197,                0.03544,                 2.5526,                 3.4507,                 2.3464,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.8649,                 2.1096,                  1.614,                0.10581,                0.11111,                0.09411,                0.04566,                 2.5762,                 3.5721,                  2.471,               0.001208,               0.001208,               0.001208
                     43,                 1.8011,                 1.9837,                 1.5367,                0.61317,                0.05556,                0.07232,                 0.0382,                 2.7183,                 3.5622,                   2.62,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.8486,                 2.0851,                 1.5541,                0.01055,                0.66667,                0.02471,                0.00867,                 2.7243,                 3.6301,                 2.6042,              0.0011684,              0.0011684,              0.0011684
                     45,                  1.878,                 2.0067,                 1.5378,                0.01063,                0.55556,                0.01769,                0.00672,                 2.7539,                 3.6648,                 2.6247,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.7295,                 1.8501,                 1.4901,                0.07091,                0.16667,                0.02681,                 0.0112,                 2.6545,                 3.4863,                 2.6393,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.7647,                 1.9544,                 1.5536,                0.08199,                0.11111,                0.03883,                0.01715,                 2.6155,                 3.1938,                 2.5468,               0.001109,               0.001109,               0.001109
                     48,                 1.8487,                 2.1486,                 1.6243,                0.16611,                0.05556,                0.04934,                0.01646,                 2.9145,                 3.6251,                 3.0794,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.7255,                 1.9243,                 1.5635,                0.18949,                0.11111,                0.05574,                0.01219,                 2.8838,                 3.3256,                  2.879,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.7676,                 2.0087,                 1.5155,                0.03932,                0.05556,                0.01492,                0.00309,                 2.7619,                  3.519,                 2.7259,              0.0010496,              0.0010496,              0.0010496
                     51,                  1.788,                  1.943,                  1.556,                0.01433,                0.05556,                0.01279,                0.00267,                 2.6834,                 3.7913,                 2.6496,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.7992,                 1.9679,                 1.5505,                0.02208,                0.27778,                0.01476,                 0.0056,                 2.6999,                 3.7174,                 2.5807,                0.00101,                0.00101,                0.00101
                     53,                 1.8163,                 1.9366,                 1.5293,                0.07052,                0.11111,                0.04355,                0.02438,                 2.4002,                 3.2584,                 2.3406,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.7709,                 1.9556,                  1.523,                0.19036,                0.11111,                0.13236,                  0.058,                  2.417,                 3.3144,                 2.3906,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.6854,                 1.8135,                 1.4837,                0.13757,                0.05556,                0.04199,                0.02153,                 2.4515,                 3.5733,                 2.4468,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.6747,                 1.7642,                  1.504,                0.00743,                0.05556,                0.01002,                0.00317,                 2.8969,                 3.8663,                 2.7581,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.6283,                 1.7756,                 1.4707,                0.10884,                0.05556,                0.02288,                0.00657,                  2.915,                 4.0407,                 2.8358,               0.000911,               0.000911,               0.000911
                     58,                 1.6146,                 1.6483,                 1.4639,                0.18541,                0.05556,                0.02841,                0.00811,                 3.1127,                 3.2693,                 3.0035,              0.0008912,              0.0008912,              0.0008912
                     59,                  1.725,                 1.8224,                   1.48,                0.08815,                0.05556,                0.01817,                0.00782,                 3.0481,                 3.4828,                 2.9312,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.5955,                 1.7045,                 1.4111,                0.14275,                0.05556,                0.02861,                 0.0096,                  2.943,                 3.6919,                 2.7787,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.6174,                  1.687,                 1.3997,                0.04741,                0.05556,                0.02214,                0.00805,                 2.7036,                 3.4808,                 2.6054,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.6114,                 1.7333,                 1.4504,                 0.0565,                0.16667,                0.03125,                0.01528,                 2.6439,                 3.3224,                 2.4866,               0.000812,               0.000812,               0.000812
                     63,                 1.5927,                 1.6016,                 1.4164,                0.44001,                0.05556,                0.04952,                0.02319,                 2.6401,                 3.3707,                 2.4361,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.5672,                 1.7036,                 1.4148,                0.44018,                0.05556,                0.05258,                0.02231,                 2.6363,                  3.435,                 2.5336,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.5429,                 1.6474,                 1.4462,                 0.4214,                0.05556,                0.05871,                 0.0288,                  2.553,                  3.289,                 2.4655,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.6345,                 1.7107,                 1.4435,                0.09152,                0.27778,                 0.0548,                0.01926,                 2.5487,                 3.1043,                 2.5507,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.6458,                 1.7319,                 1.4617,                0.26858,                0.11111,                0.07448,                0.02222,                 2.7078,                 3.1403,                 2.6916,               0.000713,               0.000713,               0.000713
                     68,                 1.7281,                 1.6691,                 1.4971,                0.12986,                0.11111,                0.03939,                0.02219,                  2.905,                 3.3275,                 2.7628,              0.0006932,              0.0006932,              0.0006932
                     69,                  1.581,                 1.6048,                  1.406,                 0.2341,                0.11111,                0.07956,                0.02575,                 2.8246,                  3.175,                 2.7991,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.5511,                 1.5818,                 1.4099,                0.07143,                0.22222,                0.04338,                0.02111,                 2.7166,                 2.9309,                 2.7076,              0.0006536,              0.0006536,              0.0006536
                     71,                  1.565,                 1.4721,                 1.4122,                0.08727,                0.16667,                0.04382,                0.02027,                 2.8158,                  2.972,                 2.7585,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.4291,                 1.3454,                 1.2876,                0.10181,                0.16667,                0.05045,                0.01996,                 2.8356,                 3.1291,                 2.7351,               0.000614,               0.000614,               0.000614
                     73,                 1.5608,                 1.4763,                 1.3936,                0.11464,                0.16667,                0.04553,                0.01783,                 2.8205,                 3.1436,                 2.6852,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.4655,                 1.5212,                  1.413,                0.08558,                0.11111,                 0.0393,                0.01561,                  2.708,                 3.0656,                 2.6101,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.4906,                 1.4298,                 1.3923,                 0.1757,                0.05556,                0.03911,                0.01289,                 2.7736,                 3.0553,                 2.6628,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.5517,                 1.5187,                 1.3808,                0.02426,                0.05556,                0.01943,                0.00711,                 2.8659,                 3.2091,                 2.7259,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.4606,                 1.4186,                 1.3455,                0.07163,                0.05556,                 0.0191,                0.00653,                 2.8717,                 3.4193,                 2.7226,               0.000515,               0.000515,               0.000515
                     78,                 1.4484,                 1.4337,                 1.3694,                0.02781,                0.05556,                 0.0173,                0.00687,                 2.8568,                 3.5078,                 2.6648,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.4288,                 1.4091,                 1.3368,                0.10319,                0.11111,                0.02941,                0.00747,                 2.8587,                 3.4894,                 2.6755,              0.0004754,              0.0004754,              0.0004754
                     80,                  1.463,                 1.3826,                 1.3389,                 0.1213,                0.05556,                 0.0255,                0.00984,                 2.8914,                 3.4227,                 2.7368,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.4211,                 1.4394,                 1.3541,                0.09485,                0.05556,                0.03052,                0.01262,                 2.8469,                 3.2917,                 2.7361,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.4118,                 1.3148,                 1.3306,                0.08006,                0.11111,                0.04106,                0.01733,                 2.6732,                 3.0532,                 2.6178,               0.000416,               0.000416,               0.000416
                     83,                 1.5349,                 1.4781,                  1.424,                0.06151,                0.11111,                0.03994,                0.01682,                 2.7148,                 3.0519,                 2.6288,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.4051,                 1.3698,                 1.3237,                0.07273,                0.16667,                0.03769,                0.01523,                 2.8034,                 3.2598,                 2.6646,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.3697,                  1.348,                 1.3198,                0.02474,                0.05556,                0.02385,                0.00941,                 2.8727,                 3.4347,                 2.5927,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.3418,                  1.278,                 1.2916,                0.04971,                0.05556,                0.02402,                0.00859,                 2.8865,                 3.5458,                 2.5463,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.3354,                 1.3697,                 1.2636,                0.06393,                0.11111,                0.02793,                0.01002,                 2.8706,                 3.5052,                 2.5406,               0.000317,               0.000317,               0.000317
                     88,                 1.3917,                 1.3188,                 1.2844,                 0.0603,                0.11111,                0.02688,                0.01205,                 2.7957,                 3.3957,                 2.5181,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.5074,                  1.428,                 1.3126,                 0.0486,                0.11111,                0.02311,                 0.0094,                  2.739,                 3.4822,                 2.5094,              0.0002774,              0.0002774,              0.0002774
                     90,                   1.29,                 1.2488,                 1.2358,                0.06577,                0.11111,                0.02512,                0.00963,                 2.7455,                  3.529,                 2.5751,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.3778,                 1.3938,                 1.3684,                0.05541,                0.11111,                0.02263,                0.00891,                 2.7795,                 3.6078,                 2.6068,              0.0002378,              0.0002378,              0.0002378
                     92,                 1.3792,                 1.3073,                 1.3046,                0.09845,                0.05556,                0.02718,                 0.0122,                  2.815,                 3.6784,                 2.6311,               0.000218,               0.000218,               0.000218
                     93,                 1.2332,                  1.235,                 1.2851,                0.26061,                0.05556,                0.03929,                 0.0184,                 2.8481,                 3.6791,                 2.6258,              0.0001982,              0.0001982,              0.0001982
                     94,                 1.2695,                 1.2726,                 1.2766,                0.82711,                0.05556,                0.07434,                0.03519,                 2.8908,                 3.7178,                 2.6561,              0.0001784,              0.0001784,              0.0001784
                     95,                 1.3242,                 1.2565,                 1.2918,                0.87846,                0.05556,                0.07333,                0.03539,                 2.8674,                 3.6917,                 2.6533,              0.0001586,              0.0001586,              0.0001586
                     96,                 1.2524,                 1.2272,                 1.2653,                0.88604,                0.05556,                0.07842,                0.03536,                 2.8445,                 3.5949,                 2.6275,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.2354,                  1.184,                 1.2288,                0.87647,                0.05556,                0.07748,                0.03591,                 2.8772,                 3.5264,                 2.6555,               0.000119,               0.000119,               0.000119
                     98,                 1.2412,                 1.1245,                 1.2703,                 0.0949,                0.22222,                 0.0859,                0.04314,                  2.838,                 3.4038,                 2.6502,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 1.2995,                 1.1457,                 1.3631,                0.10026,                0.22222,                0.08461,                0.04824,                   2.84,                  3.395,                 2.6372,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 1.2551,                 1.1818,                 1.2416,                 0.0974,                0.16667,                0.08183,                0.04826,                 2.8349,                 3.4333,                 2.6388,               5.96e-05,               5.96e-05,               5.96e-05
