                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.9719,                 2.1638,                 1.9101,                0.28212,                0.30986,                0.20644,                0.08929,                 2.2074,                 2.8954,                 2.1347,               0.001502,               0.001502,               0.001502
                     13,                 1.9705,                 2.0442,                  1.844,                0.37107,                0.43662,                0.36483,                0.13159,                 2.1157,                 2.1227,                 2.0187,              0.0014855,              0.0014855,              0.0014855
                     14,                 1.9562,                 2.0278,                 1.8618,                0.42341,                0.52113,                0.42569,                0.16113,                   2.08,                 1.9581,                 2.0041,               0.001469,               0.001469,               0.001469
                     15,                 1.9203,                 2.0847,                 1.8446,                0.39089,                0.49716,                0.38046,                0.14814,                 1.9046,                  2.056,                 1.8782,              0.0014525,              0.0014525,              0.0014525
                     16,                 1.9887,                 2.0216,                 1.8749,                0.66686,                0.43662,                0.47685,                 0.1717,                 2.0468,                 2.2704,                 2.0453,               0.001436,               0.001436,               0.001436
                     17,                 1.9014,                 1.9446,                 1.8194,                0.50626,                0.38998,                0.35976,                 0.1262,                 2.0074,                 2.5148,                 1.9468,              0.0014195,              0.0014195,              0.0014195
                     18,                  1.906,                 1.9371,                 1.7633,                0.58202,                 0.3727,                0.42531,                 0.1669,                 1.9624,                 2.0382,                  1.875,              0.0014029,              0.0014029,              0.0014029
                     19,                 1.9127,                 1.9775,                 1.8453,                0.48821,                0.59116,                 0.4439,                0.15272,                 1.8659,                 1.9321,                 1.9243,              0.0013864,              0.0013864,              0.0013864
                     20,                 1.8979,                 1.9542,                 1.8401,                 0.2922,                0.35211,                 0.2115,                0.07562,                  1.985,                 2.5793,                 2.1217,              0.0013699,              0.0013699,              0.0013699
                     21,                  1.834,                 1.8954,                 1.7966,                0.47661,                0.60282,                0.55175,                0.23926,                  1.767,                 1.6453,                 1.7495,              0.0013534,              0.0013534,              0.0013534
                     22,                  1.863,                 1.8431,                 1.7752,                0.49265,                0.62914,                0.55794,                0.23205,                 1.8836,                 1.6138,                 1.7973,              0.0013369,              0.0013369,              0.0013369
                     23,                 1.9142,                 1.8336,                 1.8034,                0.40833,                0.59155,                0.53888,                0.21581,                  1.834,                 1.8558,                 1.7906,              0.0013204,              0.0013204,              0.0013204
                     24,                 1.8143,                 1.8317,                 1.7649,                0.46702,                0.48134,                0.47371,                 0.1517,                 2.0257,                 1.8054,                 1.9185,              0.0013039,              0.0013039,              0.0013039
                     25,                  1.862,                 1.8203,                 1.7673,                0.66832,                0.47887,                0.60737,                0.25496,                 1.9037,                 1.6428,                 1.8304,              0.0012874,              0.0012874,              0.0012874
                     26,                  1.838,                 1.7676,                 1.7263,                0.58712,                0.57746,                0.60311,                0.24698,                  1.913,                  1.626,                 1.8478,              0.0012709,              0.0012709,              0.0012709
                     27,                 1.8043,                 1.7442,                 1.7108,                0.37963,                0.46479,                0.31963,                 0.1294,                 1.9548,                 2.1782,                 1.8417,              0.0012544,              0.0012544,              0.0012544
                     28,                  1.722,                 1.6814,                  1.683,                0.70524,                 0.6066,                0.67009,                 0.2713,                 1.7497,                 1.5219,                  1.717,              0.0012379,              0.0012379,              0.0012379
                     29,                 1.8144,                 1.6858,                 1.7087,                0.48877,                0.65983,                0.60395,                0.27359,                  1.744,                 1.5249,                 1.6865,              0.0012214,              0.0012214,              0.0012214
                     30,                 1.7792,                 1.6745,                 1.6938,                0.40206,                0.67243,                0.45035,                0.19513,                  1.815,                 1.9478,                 1.7644,              0.0012049,              0.0012049,              0.0012049
                     31,                 1.7957,                 1.6477,                 1.7005,                0.55751,                0.56338,                 0.6004,                0.25944,                 1.8232,                 1.5453,                 1.7322,              0.0011884,              0.0011884,              0.0011884
                     32,                 1.7481,                  1.615,                 1.6972,                0.57838,                0.64789,                0.64593,                0.27553,                 1.8199,                  1.492,                 1.7449,              0.0011719,              0.0011719,              0.0011719
                     33,                 1.7313,                 1.6101,                 1.6421,                0.69673,                0.58249,                0.66039,                0.27064,                 1.7485,                 1.4022,                 1.6583,              0.0011554,              0.0011554,              0.0011554
                     34,                 1.7273,                   1.57,                 1.6278,                0.63985,                0.64789,                0.65909,                0.28785,                 1.7719,                 1.6046,                 1.7231,              0.0011389,              0.0011389,              0.0011389
                     35,                 1.7592,                 1.7138,                 1.6726,                0.52014,                0.59155,                0.60345,                0.23546,                 1.9156,                 1.6615,                 1.7425,              0.0011224,              0.0011224,              0.0011224
                     36,                 1.7501,                 1.6401,                 1.6638,                0.55147,                0.52113,                0.45465,                0.17428,                 1.9996,                 2.0199,                 1.8803,              0.0011059,              0.0011059,              0.0011059
                     37,                 1.7477,                 1.5889,                 1.6457,                0.63718,                 0.6184,                0.65397,                0.27488,                 1.8641,                  1.501,                 1.7111,              0.0010894,              0.0010894,              0.0010894
                     38,                 1.6862,                 1.5257,                 1.6144,                0.74394,                0.61385,                0.73424,                0.30631,                 1.8018,                 1.3766,                 1.6964,              0.0010729,              0.0010729,              0.0010729
                     39,                 1.7292,                 1.5596,                 1.6224,                0.55906,                0.71434,                0.65569,                0.27994,                 1.9163,                 1.4028,                 1.7884,              0.0010564,              0.0010564,              0.0010564
                     40,                  1.741,                 1.5629,                  1.656,                0.61533,                0.60833,                0.64232,                0.27226,                 1.7259,                  1.468,                 1.6592,              0.0010399,              0.0010399,              0.0010399
                     41,                 1.7373,                 1.6116,                 1.6672,                 0.5831,                0.71831,                0.66114,                0.31341,                 1.7654,                 1.3308,                 1.6988,              0.0010234,              0.0010234,              0.0010234
                     42,                 1.6729,                 1.5069,                 1.6233,                0.76928,                0.69014,                0.75215,                0.29694,                  1.837,                  1.384,                 1.7074,              0.0010069,              0.0010069,              0.0010069
                     43,                  1.687,                 1.4645,                 1.6286,                0.70948,                0.70423,                0.75755,                0.30457,                 1.8328,                 1.2611,                 1.7215,             0.00099036,             0.00099036,             0.00099036
                     44,                 1.7016,                 1.5081,                 1.5944,                 0.7943,                0.64789,                0.75166,                0.33094,                 1.7386,                 1.2694,                 1.6801,             0.00097386,             0.00097386,             0.00097386
                     45,                 1.7008,                  1.556,                 1.6342,                0.72776,                0.64789,                0.67034,                0.31412,                 1.7199,                 1.3127,                 1.6612,             0.00095736,             0.00095736,             0.00095736
                     46,                 1.6672,                 1.4923,                  1.616,                0.58065,                0.68261,                0.65982,                0.29187,                 1.7492,                  1.405,                 1.6663,             0.00094085,             0.00094085,             0.00094085
                     47,                  1.656,                 1.4839,                 1.6147,                0.70003,                0.65741,                0.67368,                0.31696,                 1.7184,                 1.2935,                    1.7,             0.00092435,             0.00092435,             0.00092435
                     48,                 1.6747,                 1.4394,                 1.6196,                 0.7737,                0.57746,                 0.7117,                0.29241,                 1.8391,                 1.2376,                 1.6986,             0.00090785,             0.00090785,             0.00090785
                     49,                 1.6727,                  1.484,                 1.5945,                 0.6938,                0.61972,                0.64623,                0.23356,                 1.8772,                 1.4707,                 1.7826,             0.00089134,             0.00089134,             0.00089134
                     50,                 1.6675,                 1.4409,                 1.5865,                0.57866,                0.73507,                0.66223,                0.27636,                 1.8533,                 1.3383,                  1.695,             0.00087484,             0.00087484,             0.00087484
                     51,                 1.6677,                 1.5007,                 1.5989,                0.74524,                0.74165,                0.78212,                0.33509,                  1.717,                 1.1739,                 1.6317,             0.00085834,             0.00085834,             0.00085834
                     52,                 1.6267,                 1.4105,                 1.5584,                0.71262,                 0.6338,                0.70867,                 0.2905,                  1.836,                 1.2483,                 1.6966,             0.00084184,             0.00084184,             0.00084184
                     53,                 1.6198,                  1.404,                 1.5625,                0.65379,                0.69014,                0.72507,                0.30689,                 1.7756,                 1.2781,                 1.7147,             0.00082533,             0.00082533,             0.00082533
                     54,                 1.6225,                 1.3984,                 1.5828,                0.77857,                0.69014,                0.70216,                0.29256,                 1.8614,                 1.4126,                 1.7488,             0.00080883,             0.00080883,             0.00080883
                     55,                 1.6099,                 1.4034,                 1.5709,                0.59877,                0.69367,                0.69805,                0.29873,                 1.7734,                 1.3995,                 1.7171,             0.00079233,             0.00079233,             0.00079233
                     56,                 1.5547,                 1.3325,                 1.5023,                0.84094,                0.61972,                0.76354,                0.29824,                 1.8309,                 1.3504,                 1.7203,             0.00077582,             0.00077582,             0.00077582
                     57,                  1.561,                  1.312,                 1.5278,                 0.8635,                0.53462,                0.70588,                0.28638,                 1.8447,                 1.2725,                 1.8183,             0.00075932,             0.00075932,             0.00075932
                     58,                 1.5694,                 1.3284,                 1.5219,                0.68519,                 0.6338,                0.72607,                0.31843,                 1.7673,                 1.2503,                 1.7441,             0.00074282,             0.00074282,             0.00074282
                     59,                 1.5594,                 1.3404,                 1.5224,                0.72044,                0.68965,                0.69457,                0.31781,                 1.7181,                 1.2459,                 1.7285,             0.00072631,             0.00072631,             0.00072631
                     60,                 1.5775,                 1.3264,                 1.5357,                0.72823,                0.64789,                0.69149,                0.29466,                 1.7939,                 1.3095,                 1.8056,             0.00070981,             0.00070981,             0.00070981
                     61,                 1.5933,                 1.3525,                 1.5718,                0.60886,                0.74648,                0.72037,                0.33994,                 1.7556,                 1.1931,                 1.7109,             0.00069331,             0.00069331,             0.00069331
                     62,                 1.5947,                 1.3116,                 1.5579,                0.86591,                0.63673,                0.77215,                0.34759,                 1.7902,                 1.2391,                 1.6793,              0.0006768,              0.0006768,              0.0006768
                     63,                 1.5631,                 1.3189,                 1.5294,                0.77384,                0.69014,                0.79357,                0.35484,                 1.7301,                 1.1836,                 1.6156,              0.0006603,              0.0006603,              0.0006603
                     64,                 1.4886,                 1.2657,                 1.4855,                 0.7605,                0.67089,                0.72461,                0.31969,                 1.8334,                 1.2261,                  1.736,              0.0006438,              0.0006438,              0.0006438
                     65,                 1.5796,                 1.2947,                 1.5365,                0.76385,                0.72895,                0.78606,                0.35059,                 1.7108,                 1.1108,                 1.6411,             0.00062729,             0.00062729,             0.00062729
                     66,                 1.5569,                 1.3126,                 1.5204,                0.75703,                0.74601,                0.77835,                0.34812,                 1.7294,                 1.2382,                 1.6722,             0.00061079,             0.00061079,             0.00061079
                     67,                 1.5109,                 1.2845,                  1.484,                0.78603,                 0.6338,                0.77014,                0.34083,                 1.7795,                 1.1839,                   1.67,             0.00059429,             0.00059429,             0.00059429
                     68,                 1.5362,                 1.2584,                 1.4809,                0.81705,                0.70423,                0.76702,                0.32613,                 1.7711,                 1.1842,                 1.6833,             0.00057778,             0.00057778,             0.00057778
                     69,                 1.5219,                 1.2528,                 1.4764,                0.79673,                0.73239,                0.77237,                0.32754,                 1.8265,                 1.1633,                 1.6347,             0.00056128,             0.00056128,             0.00056128
                     70,                 1.4984,                 1.2423,                 1.4825,                0.80678,                0.76056,                0.82525,                0.36753,                 1.8095,                 1.0841,                  1.649,             0.00054478,             0.00054478,             0.00054478
                     71,                 1.5111,                 1.2632,                 1.4673,                0.71217,                0.67606,                0.75232,                0.31864,                 1.9165,                 1.1581,                  1.832,             0.00052827,             0.00052827,             0.00052827
                     72,                 1.5497,                 1.2699,                 1.4776,                0.74571,                 0.7435,                0.78782,                0.35299,                 1.7705,                  1.121,                 1.6177,             0.00051177,             0.00051177,             0.00051177
                     73,                 1.4821,                 1.2388,                 1.4366,                0.69209,                0.80282,                0.76257,                  0.359,                 1.7882,                 1.1119,                 1.6995,             0.00049527,             0.00049527,             0.00049527
                     74,                  1.512,                  1.263,                 1.5029,                0.77207,                0.73239,                0.77693,                0.35521,                 1.7467,                 1.1249,                 1.6172,             0.00047876,             0.00047876,             0.00047876
                     75,                 1.4779,                 1.2007,                  1.464,                0.64834,                0.70423,                0.72074,                0.29685,                 1.8764,                 1.1813,                 1.7012,             0.00046226,             0.00046226,             0.00046226
                     76,                 1.4552,                 1.1608,                 1.4535,                0.82158,                0.70423,                0.78398,                0.36625,                  1.743,                 1.0915,                 1.6381,             0.00044576,             0.00044576,             0.00044576
                     77,                 1.4536,                 1.1928,                 1.4459,                0.75326,                0.71831,                0.79958,                0.35381,                 1.7486,                 1.1091,                 1.6129,             0.00042925,             0.00042925,             0.00042925
                     78,                 1.4308,                 1.1755,                 1.4287,                0.78509,                0.69014,                0.77725,                0.33642,                 1.7527,                  1.063,                 1.5946,             0.00041275,             0.00041275,             0.00041275
                     79,                 1.4641,                 1.2008,                 1.4642,                0.79764,                0.70423,                0.77123,                0.35672,                 1.7836,                 1.0686,                 1.6287,             0.00039625,             0.00039625,             0.00039625
                     80,                 1.4496,                 1.1574,                 1.4441,                0.73389,                0.76056,                0.75967,                0.32832,                 1.8408,                 1.1433,                 1.7058,             0.00037974,             0.00037974,             0.00037974
                     81,                 1.3996,                 1.1449,                  1.419,                0.67017,                0.76056,                0.75463,                0.33431,                 1.8137,                 1.1369,                 1.6843,             0.00036324,             0.00036324,             0.00036324
                     82,                 1.4082,                 1.1314,                 1.4263,                0.69905,                0.71977,                0.72907,                0.33024,                 1.8554,                 1.0878,                 1.7447,             0.00034674,             0.00034674,             0.00034674
                     83,                 1.4382,                 1.1276,                 1.4427,                0.76886,                0.71831,                0.75021,                0.34563,                 1.9077,                 1.1035,                 1.7737,             0.00033023,             0.00033023,             0.00033023
                     84,                 1.3999,                 1.1054,                  1.407,                0.71822,                0.78979,                0.76834,                 0.3643,                 1.8547,                 1.0609,                 1.6641,             0.00031373,             0.00031373,             0.00031373
                     85,                 1.3815,                 1.1038,                 1.3942,                0.83009,                0.75696,                0.78763,                0.36651,                 1.7952,                  1.048,                 1.6358,             0.00029723,             0.00029723,             0.00029723
                     86,                 1.3849,                 1.0966,                 1.4023,                0.77034,                0.75593,                0.77298,                0.33691,                 1.8285,                 1.0335,                 1.6686,             0.00028072,             0.00028072,             0.00028072
                     87,                 1.3823,                 1.0981,                 1.3954,                0.76549,                0.73564,                0.78761,                0.34094,                 1.8645,                 1.1059,                 1.6577,             0.00026422,             0.00026422,             0.00026422
                     88,                 1.3675,                 1.0767,                 1.3839,                0.74849,                0.79642,                0.79657,                 0.3596,                 1.7731,                0.99679,                 1.6443,             0.00024772,             0.00024772,             0.00024772
                     89,                 1.3577,                 1.0822,                 1.3787,                0.84822,                0.74648,                0.80724,                0.35949,                 1.7923,                0.99019,                 1.6534,             0.00023121,             0.00023121,             0.00023121
                     90,                 1.3908,                 1.1388,                 1.4108,                0.76901,                0.76056,                 0.7694,                0.33265,                 1.7928,                 1.0423,                 1.6615,             0.00021471,             0.00021471,             0.00021471
                     91,                 1.4545,                 1.0765,                 1.4853,                 0.8155,                0.67606,                0.75184,                0.34065,                 1.8563,                 1.0652,                 1.6913,             0.00019821,             0.00019821,             0.00019821
                     92,                 1.3885,                0.95434,                 1.4436,                 0.6717,                0.78873,                0.73735,                 0.3281,                 1.8379,                 1.1222,                 1.6575,              0.0001817,              0.0001817,              0.0001817
                     93,                 1.3605,                0.91857,                 1.4249,                0.72506,                0.70423,                0.73936,                0.32476,                  1.854,                 1.1354,                 1.6689,              0.0001652,              0.0001652,              0.0001652
                     94,                 1.3295,                0.89999,                 1.4128,                0.84937,                0.69014,                0.80805,                0.36088,                 1.8282,                  1.036,                 1.6859,              0.0001487,              0.0001487,              0.0001487
                     95,                 1.3297,                0.89896,                 1.3949,                0.83641,                0.67606,                0.79116,                0.36339,                  1.796,                  1.006,                 1.6791,             0.00013219,             0.00013219,             0.00013219
                     96,                 1.3042,                0.85166,                 1.3819,                 0.8207,                0.69014,                0.78726,                0.36274,                 1.7424,                 1.0352,                   1.67,             0.00011569,             0.00011569,             0.00011569
                     97,                 1.3343,                0.85617,                 1.3948,                0.75034,                0.71962,                0.77405,                0.35619,                 1.7857,                 1.0328,                 1.6848,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                 1.2924,                0.85749,                 1.3776,                0.73504,                 0.7815,                 0.7841,                0.36748,                 1.7671,                  1.001,                 1.6492,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                 1.2644,                0.84726,                 1.3532,                0.81618,                0.68793,                0.78637,                0.35636,                 1.7887,                0.97655,                 1.6529,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                 1.2711,                0.83724,                 1.3643,                0.76494,                0.78873,                0.80014,                0.36349,                 1.8068,                 1.0085,                 1.6669,             4.9677e-05,             4.9677e-05,             4.9677e-05
