                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.9329,                 2.2421,                 1.6803,                 0.1017,                0.23944,                0.11998,                0.04091,                 2.3463,                 2.9001,                 2.2019,              0.0015644,              0.0015644,              0.0015644
                     25,                  1.939,                 2.2116,                 1.6853,                0.26384,                0.25352,                0.18511,                0.06628,                 2.1972,                 2.4875,                 2.1162,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.9688,                 2.2432,                  1.681,                0.16694,                0.28169,                 0.1421,                0.05225,                 2.2718,                 2.7358,                 2.1206,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.9362,                 2.2166,                 1.6868,                0.22517,                0.27836,                0.19268,                0.06536,                   2.15,                 2.5334,                 2.0257,               0.001505,               0.001505,               0.001505
                     28,                 1.9314,                 2.1598,                  1.679,                0.22982,                0.32394,                0.21282,                0.07451,                 2.0897,                 2.3768,                 1.9709,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.8942,                 2.1466,                  1.655,                0.24179,                 0.2695,                0.22607,                0.07288,                 2.0766,                 2.4034,                 2.0244,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.9301,                 2.1321,                 1.6511,                0.42154,                0.33872,                0.34197,                 0.1149,                 2.2191,                 2.2621,                  2.061,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.9569,                 2.0582,                 1.6613,                0.33111,                0.38028,                0.24817,                0.09368,                 2.1989,                 2.4841,                 2.0442,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.8882,                 2.0728,                 1.6565,                0.36826,                0.35211,                0.28393,                0.09959,                 2.0573,                 2.1785,                 1.9663,               0.001406,               0.001406,               0.001406
                     33,                 1.8694,                  2.017,                 1.6083,                0.30597,                0.23944,                0.24136,                0.07749,                 2.0325,                 2.4441,                 1.9453,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.8935,                 2.0983,                 1.6617,                0.24684,                0.40845,                0.21494,                0.08041,                 2.1433,                 2.2967,                 2.0254,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.8699,                 2.0204,                 1.6302,                0.42136,                0.29577,                0.31694,                0.11699,                 2.1485,                 2.2416,                 2.0493,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.8083,                 1.9287,                 1.5926,                 0.3477,                0.44299,                0.34954,                 0.1142,                 2.1673,                  2.192,                 2.0308,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.8507,                 2.0036,                  1.611,                0.40872,                0.39437,                0.33238,                0.11724,                 2.0957,                 2.2646,                 1.9917,               0.001307,               0.001307,               0.001307
                     38,                 1.8586,                 2.0473,                 1.6349,                0.33471,                0.26761,                0.20166,                0.07428,                 2.1438,                 2.4853,                 2.1103,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.8634,                 1.9537,                 1.6022,                0.27974,                0.33803,                0.27277,                0.10785,                 2.1114,                 2.4143,                 2.0262,              0.0012674,              0.0012674,              0.0012674
                     40,                  1.902,                 1.9861,                 1.6056,                0.27407,                0.39437,                0.24154,                0.07988,                 2.1062,                 2.2063,                  2.029,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.8202,                 1.9799,                  1.567,                0.38699,                0.33803,                 0.3216,                0.11803,                 2.1565,                 2.1916,                 1.9721,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.8528,                 1.9969,                 1.6138,                0.32893,                0.46479,                0.28923,                0.10834,                 2.0595,                 2.5084,                  1.998,               0.001208,               0.001208,               0.001208
                     43,                 1.7904,                 1.9164,                 1.5809,                0.40529,                0.47887,                0.36692,                0.12041,                 2.1704,                 2.2052,                  2.088,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.8405,                 1.9179,                 1.5667,                0.36101,                0.46479,                0.31435,                0.11111,                 2.1088,                 2.2268,                 2.0247,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.8327,                 1.9327,                 1.5726,                0.55219,                0.40845,                0.43253,                0.15344,                 2.0533,                 1.9971,                 1.9906,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.8034,                 1.8976,                 1.5724,                0.39329,                0.32394,                0.27932,                0.12364,                 2.0221,                 2.4737,                 1.9991,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.7871,                 1.8908,                 1.5438,                0.36053,                0.25352,                0.28961,                0.12276,                 2.0939,                 2.2165,                 1.9823,               0.001109,               0.001109,               0.001109
                     48,                 1.7292,                 1.8625,                 1.5625,                0.33037,                0.43778,                0.35534,                0.14535,                 1.9616,                  2.116,                 1.9474,              0.0010892,              0.0010892,              0.0010892
                     49,                   1.74,                 1.8243,                  1.499,                0.35708,                0.33803,                0.29192,                0.11967,                 2.0444,                 2.0974,                 1.9977,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.7856,                 1.8335,                  1.537,                0.35154,                0.53521,                0.37057,                0.12664,                 2.0751,                 1.9814,                 1.9988,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.7511,                 1.8831,                 1.5562,                0.52622,                 0.4507,                0.42297,                0.15765,                  2.081,                 1.8556,                 1.9456,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.7643,                 1.8264,                 1.5202,                0.33651,                0.40845,                0.24936,                0.07826,                  2.155,                  2.265,                 1.9953,                0.00101,                0.00101,                0.00101
                     53,                  1.717,                 1.7957,                 1.5137,                0.42237,                0.42226,                0.39719,                0.14944,                 2.0861,                 2.1231,                 1.9763,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.7453,                 1.7863,                 1.5288,                0.49274,                0.40845,                0.44605,                0.17589,                 2.1568,                 1.8556,                 1.9916,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.6954,                 1.7512,                 1.5058,                0.55545,                0.46479,                 0.4982,                0.19956,                 2.0813,                 1.8333,                  1.968,              0.0009506,              0.0009506,              0.0009506
                     56,                  1.746,                 1.8401,                 1.5453,                 0.3915,                0.40779,                0.30993,                0.12367,                 1.9969,                 2.0773,                 1.9604,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.7392,                 1.7709,                 1.5285,                0.50848,                0.49296,                0.41279,                0.16464,                 2.0596,                 1.9113,                   1.94,               0.000911,               0.000911,               0.000911
                     58,                 1.7134,                 1.7489,                 1.4877,                0.41042,                0.43662,                0.36257,                 0.1244,                 2.0594,                 2.0153,                 1.9791,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.6855,                 1.6943,                 1.4793,                0.60649,                0.38028,                 0.4821,                0.18658,                 2.0313,                 1.8161,                  1.905,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.7106,                 1.6695,                 1.4721,                0.45873,                0.33803,                0.40965,                0.16204,                 2.0138,                 1.9357,                 1.8788,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.6804,                 1.7243,                 1.4756,                 0.6429,                0.35211,                0.44734,                0.17269,                 2.0642,                 1.9976,                 1.9427,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.6867,                 1.7624,                 1.4818,                0.48391,                0.42254,                0.43431,                 0.1817,                 2.0252,                 1.8316,                 1.8666,               0.000812,               0.000812,               0.000812
                     63,                  1.677,                 1.6844,                 1.4871,                0.46614,                 0.4507,                0.45751,                0.16202,                  2.111,                 1.8293,                   2.01,              0.0007922,              0.0007922,              0.0007922
                     64,                  1.746,                 1.7057,                 1.5253,                0.50944,                0.35211,                0.43194,                0.17933,                 2.0813,                 1.8618,                 1.9874,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.6506,                 1.7315,                 1.5011,                0.52126,                0.30986,                0.38643,                0.14178,                 2.0187,                 1.9914,                 1.9896,              0.0007526,              0.0007526,              0.0007526
                     66,                  1.696,                 1.6593,                 1.4736,                0.44973,                0.46479,                0.43743,                0.15197,                 2.1618,                 1.9115,                 2.0663,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.6843,                  1.661,                 1.4824,                0.57667,                0.32394,                0.40073,                0.15725,                 2.1294,                 2.0802,                 2.0516,               0.000713,               0.000713,               0.000713
                     68,                 1.6364,                 1.5955,                 1.4506,                0.58202,                0.33803,                0.44109,                 0.1652,                 2.0306,                 1.8337,                 1.9563,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.6098,                 1.6035,                 1.4292,                0.48885,                0.43662,                0.45811,                0.17843,                 2.1351,                 1.9159,                 1.9914,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.6084,                 1.6008,                 1.4316,                 0.4622,                0.43662,                0.44383,                0.18134,                 2.0888,                 1.8115,                 2.0087,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.6082,                 1.5965,                 1.4262,                0.68593,                0.43662,                0.51068,                 0.2031,                  2.022,                 1.8179,                 1.9491,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.6675,                 1.6089,                 1.4423,                0.54148,                 0.4507,                0.46953,                0.18797,                 2.0928,                   1.79,                 1.9465,               0.000614,               0.000614,               0.000614
                     73,                 1.6519,                 1.6133,                 1.4647,                0.42804,                0.49296,                0.46024,                 0.1634,                 2.0444,                 1.8188,                 1.9771,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.5736,                 1.5547,                 1.4046,                0.48964,                0.47887,                0.47504,                 0.1928,                 2.1124,                  1.811,                 2.0304,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.6324,                 1.5629,                 1.4044,                 0.4632,                 0.5493,                0.48756,                0.18211,                 2.0345,                 1.7806,                 1.9462,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.6064,                 1.5557,                 1.4352,                0.51469,                0.56765,                0.51124,                0.18989,                 2.0802,                 1.6746,                 2.0065,              0.0005348,              0.0005348,              0.0005348
                     77,                  1.581,                  1.503,                 1.3995,                0.57828,                0.43662,                0.51724,                0.20009,                 2.0867,                 1.7479,                 2.0103,               0.000515,               0.000515,               0.000515
                     78,                 1.5668,                 1.4854,                 1.4025,                0.51594,                0.49543,                0.50311,                0.21714,                 2.0709,                 1.7549,                 1.9814,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.5658,                 1.4363,                 1.3949,                0.64457,                 0.4507,                0.47951,                0.20247,                 2.0855,                 1.6761,                 1.9886,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.5587,                 1.4771,                 1.3906,                0.65917,                0.46311,                0.52644,                0.20347,                 2.0945,                 1.7056,                 2.0182,              0.0004556,              0.0004556,              0.0004556
                     81,                  1.591,                 1.5034,                 1.3916,                0.49063,                0.49296,                 0.4902,                0.19821,                 2.1796,                 1.7543,                 2.0488,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.5803,                 1.4957,                 1.3815,                0.53758,                0.50759,                0.47563,                0.20682,                  2.048,                 1.7325,                 1.9408,               0.000416,               0.000416,               0.000416
                     83,                 1.5293,                 1.4777,                 1.3785,                0.70938,                0.43662,                0.53223,                0.18951,                 2.1549,                 1.7037,                 2.0764,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.5356,                 1.4475,                 1.3642,                 0.6209,                0.46141,                0.52717,                0.20496,                 2.1077,                 1.7126,                 2.0316,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.5551,                 1.4557,                 1.3994,                0.69132,                0.40845,                0.52412,                0.21259,                 2.0234,                 1.6744,                 1.9769,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.5472,                 1.4154,                 1.3768,                0.67126,                 0.5493,                0.57134,                0.22495,                 2.0595,                 1.6229,                 1.9682,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.5802,                 1.4179,                 1.3894,                0.53563,                0.52113,                0.54921,                0.19027,                 2.0659,                 1.6526,                 2.0089,               0.000317,               0.000317,               0.000317
                     88,                 1.4951,                  1.405,                 1.3599,                0.59566,                0.49296,                0.55837,                0.22313,                 2.1369,                 1.5627,                 2.0135,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.5402,                 1.4085,                 1.3757,                0.65388,                0.39919,                0.50105,                0.20387,                 2.1215,                 1.6108,                 2.0413,              0.0002774,              0.0002774,              0.0002774
                     90,                 1.5362,                 1.4467,                 1.3554,                0.59092,                0.46799,                0.52934,                0.20014,                 2.0896,                 1.6538,                 1.9981,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.5713,                 1.4611,                 1.4605,                0.58906,                 0.4507,                0.52289,                0.21621,                 2.0948,                 1.6958,                 1.9671,              0.0002378,              0.0002378,              0.0002378
                     92,                 1.5306,                 1.2931,                 1.4244,                0.65266,                0.49296,                0.53817,                0.21771,                 2.1517,                  1.727,                 1.9607,               0.000218,               0.000218,               0.000218
                     93,                 1.5172,                 1.2087,                 1.4316,                0.63241,                0.53521,                 0.5338,                0.22049,                 2.0883,                 1.6333,                  1.984,              0.0001982,              0.0001982,              0.0001982
                     94,                 1.4807,                 1.1742,                 1.4209,                0.67593,                0.52884,                0.58432,                0.23037,                 2.1126,                 1.6053,                 2.0224,              0.0001784,              0.0001784,              0.0001784
                     95,                 1.4705,                 1.1405,                 1.4176,                0.58583,                0.56338,                0.54182,                0.21044,                 2.1584,                 1.6089,                 2.0464,              0.0001586,              0.0001586,              0.0001586
                     96,                 1.4751,                 1.1073,                 1.3872,                0.63543,                0.52113,                0.56968,                 0.2297,                 2.1738,                 1.5409,                 2.0251,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.4342,                 1.0657,                 1.3808,                0.64314,                0.55848,                0.58583,                0.23128,                   2.16,                 1.4985,                 2.0288,               0.000119,               0.000119,               0.000119
                     98,                 1.4654,                 1.1006,                 1.3867,                0.65987,                0.56338,                 0.5777,                0.23103,                 2.1502,                 1.5039,                 2.0087,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                   1.41,                 1.0828,                 1.3539,                0.63388,                 0.5493,                0.59826,                0.23605,                 2.1366,                  1.503,                 1.9907,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                  1.405,                 1.0491,                 1.3569,                 0.8082,                0.43662,                0.59257,                0.23778,                 2.1583,                 1.4995,                 2.0069,               5.96e-05,               5.96e-05,               5.96e-05
