                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.7009,                 2.4888,                 1.4876,                0.65581,                0.03509,                0.02754,                0.01755,                 1.9872,                 5.3469,                 1.3256,             0.00040298,             0.00040298,             0.00040298
                     25,                 1.7408,                 2.3988,                 1.5034,                0.21878,                0.03132,                0.00506,                0.00232,                 1.9726,                 4.8399,                 1.2635,             0.00038884,             0.00038884,             0.00038884
                     26,                 1.7371,                 2.3725,                 1.5248,                0.74526,                0.03132,                0.02462,                0.01518,                 2.0482,                 5.0038,                 1.2949,             0.00037471,             0.00037471,             0.00037471
                     27,                 1.7189,                 2.3408,                 1.5048,                0.64393,                0.03132,                0.00904,                0.00401,                 1.9053,                 4.9905,                 1.2529,             0.00036057,             0.00036057,             0.00036057
                     28,                 1.6368,                 2.2644,                 1.4488,                0.73617,                0.04264,                0.02466,                0.01472,                 2.0099,                 5.0209,                 1.2662,             0.00034643,             0.00034643,             0.00034643
                     29,                 1.6662,                 2.2826,                   1.48,                0.66374,                0.02755,                0.01031,                0.00467,                 2.0905,                 5.1554,                 1.2937,              0.0003323,              0.0003323,              0.0003323
                     30,                 1.6604,                 2.2072,                 1.4605,                 0.7299,                0.02755,                0.02364,                0.01268,                 1.9858,                 5.0621,                 1.2696,             0.00031816,             0.00031816,             0.00031816
                     31,                 1.6545,                  2.271,                 1.4491,                0.63424,                0.02755,                0.00674,                0.00237,                 1.9852,                 5.0949,                 1.2454,             0.00030402,             0.00030402,             0.00030402
                     32,                 1.6207,                 2.1895,                 1.4339,                   0.43,                0.04604,                0.01014,                0.00368,                 1.9382,                 5.1578,                 1.2182,             0.00028988,             0.00028988,             0.00028988
                     33,                 1.6284,                 2.1063,                 1.4065,                0.76747,                0.02755,                0.02242,                0.01214,                 1.9947,                 4.8328,                  1.294,             0.00027575,             0.00027575,             0.00027575
                     34,                  1.604,                 2.1693,                 1.4193,                0.74528,                0.03509,                0.02339,                0.00679,                 1.9423,                 4.6106,                 1.2619,             0.00026161,             0.00026161,             0.00026161
                     35,                 1.6303,                  2.173,                 1.4256,                0.77139,                0.03887,                0.02542,                0.01354,                 1.9514,                 5.1385,                 1.2602,             0.00024747,             0.00024747,             0.00024747
                     36,                 1.5993,                 2.0757,                 1.4086,                0.45876,                0.03887,                0.01475,                0.00781,                 1.9664,                 4.8672,                 1.2292,             0.00023334,             0.00023334,             0.00023334
                     37,                 1.5851,                 2.0357,                 1.3864,                0.78639,                0.03132,                0.02388,                0.01258,                 1.9705,                 5.1128,                  1.234,              0.0002192,              0.0002192,              0.0002192
                     38,                 1.5687,                 2.0111,                  1.384,                0.81961,                0.03132,                0.02313,                0.01061,                 1.8792,                 5.0106,                 1.2005,             0.00020506,             0.00020506,             0.00020506
                     39,                 1.5834,                 2.0387,                 1.3948,                0.75908,                0.03132,                0.02707,                0.01371,                 1.9802,                 5.0181,                 1.2431,             0.00019092,             0.00019092,             0.00019092
                     40,                 1.5463,                 1.9667,                 1.3685,                 0.7202,                0.03132,                0.02402,                0.01496,                 2.0267,                 4.7985,                  1.216,             0.00017679,             0.00017679,             0.00017679
                     41,                 1.6341,                 2.1381,                 1.4831,                0.75288,                0.02755,                0.02464,                  0.015,                 1.9657,                 5.1557,                 1.2208,             0.00016265,             0.00016265,             0.00016265
                     42,                 1.5652,                 1.9932,                 1.4675,                0.50733,                0.03132,                0.01489,                0.00845,                 1.9163,                 5.1299,                 1.2286,             0.00014851,             0.00014851,             0.00014851
                     43,                 1.5648,                 1.8844,                 1.4396,                0.51308,                0.03132,                0.02504,                0.01349,                 1.9497,                 5.1713,                 1.2258,             0.00013437,             0.00013437,             0.00013437
                     44,                 1.5537,                 1.8016,                 1.4431,                0.79278,                0.02755,                0.02878,                0.01528,                 2.0151,                 4.8271,                 1.2727,             0.00012024,             0.00012024,             0.00012024
                     45,                 1.5075,                 1.7563,                 1.4178,                0.70792,                0.03132,                 0.0265,                0.01381,                   1.97,                 4.7399,                  1.187,              0.0001061,              0.0001061,              0.0001061
                     46,                  1.513,                 1.7441,                 1.4225,                0.72907,                0.02755,                 0.0158,                0.00792,                 1.9204,                 4.6916,                 1.1865,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     47,                 1.4856,                 1.6789,                 1.4016,                0.70484,                0.03132,                 0.0165,                0.00928,                 1.9454,                 4.5526,                 1.2227,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     48,                 1.4929,                 1.6869,                 1.4075,                 0.7938,                0.02755,                0.02708,                0.01439,                 1.9361,                  4.737,                 1.2302,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     49,                 1.4665,                 1.6569,                  1.391,                 0.8367,                0.02755,                0.02769,                0.01651,                 1.9432,                 4.7313,                 1.2152,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     50,                 1.4791,                 1.6729,                 1.3744,                0.72645,                0.02755,                0.02727,                 0.0164,                 1.9304,                 4.6757,                 1.2083,             3.5414e-05,             3.5414e-05,             3.5414e-05
